clip,frame_number,timestamp,class,confidence,x1,y1,x2,y2,inference_time_ms
clip_sample_006,5,1535657122912404,car,0.93053,162.18,466.79,529.63,585.53,98.91
clip_sample_006,5,1535657122912404,car,0.91942,1363.43,435.11,1598.53,571.56,98.91
clip_sample_006,5,1535657122912404,car,0.91191,673.99,447.44,961.92,544.34,98.91
clip_sample_006,5,1535657122912404,car,0.83903,0.0,449.76,221.2,550.51,98.91
clip_sample_006,5,1535657122912404,traffic light,0.40268,1031.67,272.03,1064.98,334.45,98.91
clip_sample_006,5,1535657122912404,traffic light,0.35638,1062.6,270.81,1093.16,331.82,98.91
clip_sample_006,5,1535657122912404,traffic light,0.30742,1061.71,268.82,1090.6,335.66,98.91
clip_sample_006,5,1535657122912404,traffic light,0.27894,859.73,310.08,882.73,381.1,98.91
clip_sample_006,5,1535657122912404,traffic light,0.13769,372.23,352.51,391.21,374.38,98.91
clip_sample_006,5,1535657122912404,person,0.12624,643.89,440.98,674.87,510.94,98.91
clip_sample_006,5,1535657122912404,traffic light,0.11579,1077.12,338.7,1095.8,367.55,98.91
clip_sample_006,5,1535657122912404,traffic light,0.1048,369.47,350.79,389.74,375.94,98.91
clip_sample_006,5,1535657122912404,person,0.07537,645.95,438.61,671.59,480.57,98.91
clip_sample_006,5,1535657122912404,car,0.06839,142.76,451.94,219.45,508.63,98.91
clip_sample_006,5,1535657122912404,person,0.06504,646.36,440.0,700.67,514.28,98.91
clip_sample_006,5,1535657122912404,traffic light,0.05943,869.01,312.72,895.16,376.13,98.91
clip_sample_006,5,1535657122912404,traffic light,0.05684,1069.1,367.65,1082.13,397.85,98.91
clip_sample_006,5,1535657122912404,car,0.05185,573.75,442.52,622.4,469.64,98.91
clip_sample_006,6,1535657123012404,car,0.93052,221.25,463.74,591.39,586.52,96.74
clip_sample_006,6,1535657123012404,car,0.90076,624.09,448.88,914.94,544.21,96.74
clip_sample_006,6,1535657123012404,car,0.89984,0.0,449.44,202.48,549.84,96.74
clip_sample_006,6,1535657123012404,car,0.8949,1434.29,436.53,1599.2,570.46,96.74
clip_sample_006,6,1535657123012404,traffic light,0.39204,1031.94,271.36,1065.62,333.84,96.74
clip_sample_006,6,1535657123012404,traffic light,0.37239,1062.47,271.13,1093.34,332.46,96.74
clip_sample_006,6,1535657123012404,traffic light,0.32683,1061.5,268.82,1090.88,335.32,96.74
clip_sample_006,6,1535657123012404,traffic light,0.17973,859.47,310.84,883.89,380.79,96.74
clip_sample_006,6,1535657123012404,person,0.17034,614.52,413.28,690.61,503.57,96.74
clip_sample_006,6,1535657123012404,traffic light,0.1504,372.34,353.26,390.21,375.33,96.74
clip_sample_006,6,1535657123012404,traffic light,0.14188,1076.21,338.34,1097.84,367.77,96.74
clip_sample_006,6,1535657123012404,traffic light,0.0994,369.31,350.24,389.61,375.99,96.74
clip_sample_006,6,1535657123012404,person,0.08537,638.74,414.97,695.42,499.21,96.74
clip_sample_006,6,1535657123012404,car,0.06674,569.92,441.68,626.63,471.33,96.74
clip_sample_006,6,1535657123012404,car,0.06075,501.55,440.8,563.52,491.04,96.74
clip_sample_006,6,1535657123012404,person,0.05742,610.21,446.71,689.74,510.64,96.74
clip_sample_006,6,1535657123012404,traffic light,0.05286,1035.15,267.44,1090.34,339.6,96.74
clip_sample_006,7,1535657123112404,car,0.92896,277.92,462.56,651.56,585.84,98.66
clip_sample_006,7,1535657123112404,car,0.87497,578.25,450.56,866.12,544.25,98.66
clip_sample_006,7,1535657123112404,car,0.8071,1503.81,445.03,1599.32,557.77,98.66
clip_sample_006,7,1535657123112404,car,0.61959,0.0,452.05,132.82,549.87,98.66
clip_sample_006,7,1535657123112404,car,0.48946,0.0,449.28,166.2,549.65,98.66
clip_sample_006,7,1535657123112404,traffic light,0.37996,1061.97,268.7,1091.25,334.74,98.66
clip_sample_006,7,1535657123112404,traffic light,0.32235,1062.77,271.17,1093.34,331.66,98.66
clip_sample_006,7,1535657123112404,traffic light,0.27471,1031.52,271.64,1065.13,333.09,98.66
clip_sample_006,7,1535657123112404,traffic light,0.20301,860.33,311.47,881.73,380.6,98.66
clip_sample_006,7,1535657123112404,traffic light,0.14979,371.85,353.09,390.8,374.76,98.66
clip_sample_006,7,1535657123112404,traffic light,0.14078,1077.45,337.91,1098.6,369.0,98.66
clip_sample_006,7,1535657123112404,car,0.12804,561.54,438.66,629.16,492.39,98.66
clip_sample_006,7,1535657123112404,car,0.12271,490.26,440.44,635.56,491.33,98.66
clip_sample_006,7,1535657123112404,traffic light,0.11952,369.3,351.27,389.28,375.75,98.66
clip_sample_006,7,1535657123112404,car,0.09547,75.17,450.48,163.59,544.73,98.66
clip_sample_006,7,1535657123112404,traffic light,0.05491,495.68,361.26,514.65,390.88,98.66
clip_sample_006,7,1535657123112404,car,0.0508,497.1,442.94,561.83,486.28,98.66
clip_sample_006,8,1535657123162404,car,0.93021,309.37,461.56,678.68,585.61,95.64
clip_sample_006,8,1535657123162404,car,0.86568,625.48,451.42,837.84,546.07,95.64
clip_sample_006,8,1535657123162404,car,0.82699,0.02,451.46,148.22,549.45,95.64
clip_sample_006,8,1535657123162404,car,0.81813,1536.68,460.75,1599.36,549.56,95.64
clip_sample_006,8,1535657123162404,traffic light,0.38772,1061.53,269.17,1090.99,334.54,95.64
clip_sample_006,8,1535657123162404,traffic light,0.32589,1031.99,271.46,1065.07,333.15,95.64
clip_sample_006,8,1535657123162404,traffic light,0.31395,1062.53,271.73,1093.0,331.49,95.64
clip_sample_006,8,1535657123162404,traffic light,0.20886,859.88,310.82,882.81,378.03,95.64
clip_sample_006,8,1535657123162404,person,0.15865,597.26,440.24,632.8,488.99,95.64
clip_sample_006,8,1535657123162404,traffic light,0.13884,371.9,353.53,390.01,374.11,95.64
clip_sample_006,8,1535657123162404,traffic light,0.12755,1078.66,338.18,1096.67,368.25,95.64
clip_sample_006,8,1535657123162404,person,0.09171,864.72,422.05,887.81,496.81,95.64
clip_sample_006,8,1535657123162404,traffic light,0.09085,369.33,352.05,388.35,374.5,95.64
clip_sample_006,8,1535657123162404,traffic light,0.07561,1068.57,369.17,1082.23,396.45,95.64
clip_sample_006,8,1535657123162404,traffic light,0.05785,858.43,317.63,876.04,382.25,95.64
clip_sample_006,8,1535657123162404,person,0.05476,602.63,443.85,639.87,488.79,95.64
clip_sample_006,8,1535657123162404,traffic light,0.05082,865.51,312.69,895.57,372.83,95.64
clip_sample_006,8,1535657123162404,traffic light,0.05018,826.35,405.64,834.41,425.16,95.64
clip_sample_006,9,1535657123262404,car,0.91997,369.33,460.19,747.22,585.94,157.79
clip_sample_006,9,1535657123262404,car,0.84998,1468.54,455.31,1599.75,538.04,157.79
clip_sample_006,9,1535657123262404,car,0.72115,608.87,452.05,787.4,536.61,157.79
clip_sample_006,9,1535657123262404,car,0.68686,0.47,454.6,111.55,549.74,157.79
clip_sample_006,9,1535657123262404,traffic light,0.3218,1031.89,272.26,1064.71,333.37,157.79
clip_sample_006,9,1535657123262404,car,0.30462,610.57,452.83,787.1,536.48,157.79
clip_sample_006,9,1535657123262404,traffic light,0.2983,1062.51,271.01,1093.56,332.07,157.79
clip_sample_006,9,1535657123262404,traffic light,0.28798,1062.89,270.84,1096.06,367.09,157.79
clip_sample_006,9,1535657123262404,traffic light,0.24859,860.45,310.83,883.07,381.07,157.79
clip_sample_006,9,1535657123262404,traffic light,0.21448,1061.84,269.51,1090.85,332.89,157.79
clip_sample_006,9,1535657123262404,car,0.14701,0.0,470.75,63.41,546.93,157.79
clip_sample_006,9,1535657123262404,person,0.13016,865.53,424.13,888.57,497.6,157.79
clip_sample_006,9,1535657123262404,traffic light,0.12565,372.74,353.36,390.87,374.05,157.79
clip_sample_006,9,1535657123262404,traffic light,0.1049,1077.81,338.84,1097.69,368.0,157.79
clip_sample_006,9,1535657123262404,car,0.08998,0.0,458.34,74.06,547.29,157.79
clip_sample_006,9,1535657123262404,traffic light,0.07108,858.47,316.13,877.72,383.24,157.79
clip_sample_006,9,1535657123262404,traffic light,0.07009,868.17,312.97,895.85,373.99,157.79
clip_sample_006,9,1535657123262404,traffic light,0.06711,722.33,284.19,750.15,355.64,157.79
clip_sample_006,9,1535657123262404,traffic light,0.05759,369.76,352.16,389.34,374.93,157.79
clip_sample_006,10,1535657123362404,car,0.91943,432.67,453.64,812.83,584.82,138.91
clip_sample_006,10,1535657123362404,car,0.88046,1408.58,434.39,1599.32,540.08,138.91
clip_sample_006,10,1535657123362404,traffic light,0.4022,1062.78,271.73,1092.93,332.39,138.91
clip_sample_006,10,1535657123362404,traffic light,0.38994,1032.4,271.99,1065.23,334.28,138.91
clip_sample_006,10,1535657123362404,car,0.35455,0.0,455.88,74.72,548.37,138.91
clip_sample_006,10,1535657123362404,traffic light,0.33923,1062.14,269.64,1090.88,335.67,138.91
clip_sample_006,10,1535657123362404,traffic light,0.19506,860.58,312.64,881.93,378.79,138.91
clip_sample_006,10,1535657123362404,traffic light,0.12582,372.24,353.33,390.71,373.52,138.91
clip_sample_006,10,1535657123362404,traffic light,0.11545,1074.1,336.79,1097.25,368.09,138.91
clip_sample_006,10,1535657123362404,traffic light,0.10689,858.62,318.14,876.56,382.36,138.91
clip_sample_006,10,1535657123362404,traffic light,0.08013,867.03,314.61,895.52,373.58,138.91
clip_sample_006,10,1535657123362404,person,0.07646,865.3,424.43,887.88,496.67,138.91
clip_sample_006,10,1535657123362404,truck,0.07629,0.0,455.88,74.72,548.37,138.91
clip_sample_006,10,1535657123362404,traffic light,0.06869,369.19,352.39,389.13,374.78,138.91
clip_sample_006,11,1535657123412404,car,0.91751,457.38,454.08,845.72,583.88,95.99
clip_sample_006,11,1535657123412404,car,0.90513,1379.65,430.28,1598.95,540.2,95.99
clip_sample_006,11,1535657123412404,traffic light,0.42752,1061.48,268.99,1091.18,333.99,95.99
clip_sample_006,11,1535657123412404,traffic light,0.25718,1032.03,271.66,1065.01,333.95,95.99
clip_sample_006,11,1535657123412404,traffic light,0.23984,859.66,311.94,880.77,379.47,95.99
clip_sample_006,11,1535657123412404,car,0.22825,0.25,483.23,53.09,545.99,95.99
clip_sample_006,11,1535657123412404,traffic light,0.22727,1062.12,271.51,1093.02,331.07,95.99
clip_sample_006,11,1535657123412404,car,0.19095,0.45,478.23,69.9,547.79,95.99
clip_sample_006,11,1535657123412404,person,0.17298,864.96,423.03,888.54,497.24,95.99
clip_sample_006,11,1535657123412404,traffic light,0.13222,1073.64,336.45,1098.6,369.77,95.99
clip_sample_006,11,1535657123412404,car,0.11611,438.65,493.56,481.86,541.09,95.99
clip_sample_006,11,1535657123412404,traffic light,0.10918,372.52,353.83,390.43,373.2,95.99
clip_sample_006,11,1535657123412404,traffic light,0.07361,857.65,317.62,877.01,382.63,95.99
clip_sample_006,11,1535657123412404,traffic light,0.06928,369.16,351.76,388.9,374.19,95.99
clip_sample_006,12,1535657123512404,car,0.91145,1313.39,431.33,1600.0,539.91,96.22
clip_sample_006,12,1535657123512404,car,0.87512,397.78,455.79,610.28,547.14,96.22
clip_sample_006,12,1535657123512404,car,0.80104,527.8,454.88,912.13,584.64,96.22
clip_sample_006,12,1535657123512404,car,0.39524,529.47,454.54,913.58,584.78,96.22
clip_sample_006,12,1535657123512404,traffic light,0.39496,1032.57,271.54,1064.62,333.7,96.22
clip_sample_006,12,1535657123512404,traffic light,0.38596,1062.39,271.32,1093.47,331.85,96.22
clip_sample_006,12,1535657123512404,traffic light,0.3173,1061.58,268.86,1090.74,335.08,96.22
clip_sample_006,12,1535657123512404,traffic light,0.22986,859.74,310.76,882.18,382.24,96.22
clip_sample_006,12,1535657123512404,person,0.15835,864.46,422.07,888.4,495.26,96.22
clip_sample_006,12,1535657123512404,traffic light,0.12623,1077.17,338.36,1097.67,368.39,96.22
clip_sample_006,12,1535657123512404,traffic light,0.11134,373.1,354.1,390.73,374.81,96.22
clip_sample_006,12,1535657123512404,traffic light,0.07517,370.2,353.15,388.68,376.39,96.22
clip_sample_006,12,1535657123512404,traffic light,0.05109,1035.75,267.47,1089.71,338.65,96.22
clip_sample_006,13,1535657123612404,car,0.92965,1253.1,432.41,1599.87,541.65,99.07
clip_sample_006,13,1535657123612404,car,0.91487,590.48,453.63,981.76,584.56,99.07
clip_sample_006,13,1535657123612404,car,0.89782,355.76,456.11,611.03,547.43,99.07
clip_sample_006,13,1535657123612404,traffic light,0.37927,1062.6,271.65,1093.5,332.01,99.07
clip_sample_006,13,1535657123612404,traffic light,0.3504,1061.74,269.37,1091.27,335.84,99.07
clip_sample_006,13,1535657123612404,traffic light,0.30017,1031.67,271.99,1064.79,333.92,99.07
clip_sample_006,13,1535657123612404,traffic light,0.14567,859.89,311.27,882.29,381.82,99.07
clip_sample_006,13,1535657123612404,traffic light,0.13208,1075.91,336.59,1098.51,368.56,99.07
clip_sample_006,13,1535657123612404,traffic light,0.12709,372.49,353.46,390.83,373.83,99.07
clip_sample_006,13,1535657123612404,traffic light,0.07879,369.09,351.9,389.78,374.78,99.07
clip_sample_006,13,1535657123612404,traffic light,0.07871,722.78,282.22,749.82,354.08,99.07
clip_sample_006,13,1535657123612404,traffic light,0.07523,1063.73,270.03,1095.72,368.58,99.07
clip_sample_006,13,1535657123612404,person,0.06659,865.12,420.03,887.55,489.4,99.07
clip_sample_006,13,1535657123612404,traffic light,0.05085,857.78,316.41,877.28,383.97,99.07
clip_sample_006,14,1535657123662404,car,0.94272,1224.46,433.98,1599.52,541.51,98.31
clip_sample_006,14,1535657123662404,car,0.93076,623.77,454.4,1017.84,583.86,98.31
clip_sample_006,14,1535657123662404,car,0.88421,336.03,458.04,615.37,547.64,98.31
clip_sample_006,14,1535657123662404,traffic light,0.32159,858.94,309.57,883.05,381.02,98.31
clip_sample_006,14,1535657123662404,traffic light,0.29737,1060.77,269.54,1090.34,333.57,98.31
clip_sample_006,14,1535657123662404,traffic light,0.28534,1031.84,271.68,1064.93,333.43,98.31
clip_sample_006,14,1535657123662404,traffic light,0.25973,1062.23,271.86,1093.05,331.99,98.31
clip_sample_006,14,1535657123662404,car,0.22269,606.8,453.07,686.88,517.29,98.31
clip_sample_006,14,1535657123662404,traffic light,0.19051,1063.59,270.73,1095.39,367.3,98.31
clip_sample_006,14,1535657123662404,traffic light,0.1406,371.59,353.05,390.77,373.74,98.31
clip_sample_006,14,1535657123662404,traffic light,0.11556,1077.72,338.44,1098.51,368.22,98.31
clip_sample_006,14,1535657123662404,car,0.08434,608.56,450.44,695.01,516.0,98.31
clip_sample_006,14,1535657123662404,traffic light,0.06706,865.35,312.31,895.04,375.67,98.31
clip_sample_006,14,1535657123662404,traffic light,0.06273,368.91,352.17,389.7,374.24,98.31
clip_sample_006,14,1535657123662404,car,0.05945,565.26,441.34,624.12,471.85,98.31
clip_sample_006,15,1535657123762404,car,0.91861,690.14,453.66,1090.14,584.78,97.0
clip_sample_006,15,1535657123762404,car,0.90471,294.79,459.53,570.77,548.11,97.0
clip_sample_006,15,1535657123762404,car,0.90046,1161.1,434.15,1538.13,542.63,97.0
clip_sample_006,15,1535657123762404,car,0.40392,1163.26,434.27,1538.8,542.84,97.0
clip_sample_006,15,1535657123762404,traffic light,0.31124,1062.6,271.05,1096.26,367.93,97.0
clip_sample_006,15,1535657123762404,traffic light,0.25398,1062.01,271.0,1093.86,333.89,97.0
clip_sample_006,15,1535657123762404,traffic light,0.25338,1061.12,269.01,1091.0,333.19,97.0
clip_sample_006,15,1535657123762404,traffic light,0.22495,1031.4,271.6,1065.05,334.59,97.0
clip_sample_006,15,1535657123762404,traffic light,0.18519,860.22,310.63,882.96,376.06,97.0
clip_sample_006,15,1535657123762404,traffic light,0.16925,372.23,353.37,391.02,374.89,97.0
clip_sample_006,15,1535657123762404,traffic light,0.11598,369.63,351.82,389.46,375.95,97.0
clip_sample_006,15,1535657123762404,traffic light,0.10601,1077.02,338.25,1099.59,368.29,97.0
clip_sample_006,15,1535657123762404,car,0.08919,570.67,447.58,615.91,470.4,97.0
clip_sample_006,15,1535657123762404,car,0.08483,642.02,448.51,685.94,468.2,97.0
clip_sample_006,15,1535657123762404,car,0.08412,641.62,418.45,687.97,465.64,97.0
clip_sample_006,15,1535657123762404,traffic light,0.07478,496.0,363.17,513.76,388.45,97.0
clip_sample_006,15,1535657123762404,truck,0.0677,641.62,418.45,687.97,465.64,97.0
clip_sample_006,15,1535657123762404,car,0.06099,590.9,456.18,759.39,521.52,97.0
clip_sample_006,15,1535657123762404,traffic light,0.05236,866.86,312.25,896.12,371.68,97.0
clip_sample_006,16,1535657123862404,car,0.93081,1101.85,435.62,1468.13,542.77,95.73
clip_sample_006,16,1535657123862404,car,0.90539,255.8,460.87,531.34,549.34,95.73
clip_sample_006,16,1535657123862404,car,0.88245,755.79,451.92,1159.06,584.85,95.73
clip_sample_006,16,1535657123862404,traffic light,0.3753,1061.9,269.15,1090.65,335.97,95.73
clip_sample_006,16,1535657123862404,traffic light,0.30752,1032.2,271.43,1065.23,334.35,95.73
clip_sample_006,16,1535657123862404,traffic light,0.2905,1062.63,271.6,1092.97,331.93,95.73
clip_sample_006,16,1535657123862404,traffic light,0.24786,859.04,310.56,882.36,382.25,95.73
clip_sample_006,16,1535657123862404,car,0.19579,494.3,440.81,564.12,488.06,95.73
clip_sample_006,16,1535657123862404,traffic light,0.16584,371.91,353.94,390.17,373.75,95.73
clip_sample_006,16,1535657123862404,car,0.1542,640.99,418.21,688.41,465.14,95.73
clip_sample_006,16,1535657123862404,car,0.12625,589.67,446.6,625.22,469.35,95.73
clip_sample_006,16,1535657123862404,traffic light,0.12433,1078.33,338.39,1096.92,367.23,95.73
clip_sample_006,16,1535657123862404,traffic light,0.12331,369.0,352.26,388.87,374.51,95.73
clip_sample_006,16,1535657123862404,truck,0.11811,640.99,418.21,688.41,465.14,95.73
clip_sample_006,16,1535657123862404,car,0.10743,572.86,443.12,622.46,470.72,95.73
clip_sample_006,16,1535657123862404,traffic light,0.08102,857.87,319.37,877.72,383.79,95.73
clip_sample_006,16,1535657123862404,traffic light,0.07657,1064.08,270.11,1094.86,366.43,95.73
clip_sample_006,16,1535657123862404,bus,0.05248,640.99,418.21,688.41,465.14,95.73
clip_sample_006,17,1535657123912404,car,0.91095,237.15,459.91,510.96,549.53,101.28
clip_sample_006,17,1535657123912404,car,0.88731,790.74,449.81,1195.37,584.74,101.28
clip_sample_006,17,1535657123912404,car,0.78315,1128.38,436.46,1435.09,541.55,101.28
clip_sample_006,17,1535657123912404,traffic light,0.34926,1062.85,270.73,1095.86,367.86,101.28
clip_sample_006,17,1535657123912404,traffic light,0.23648,1062.18,270.72,1093.66,334.04,101.28
clip_sample_006,17,1535657123912404,traffic light,0.20505,1031.69,271.39,1064.97,333.1,101.28
clip_sample_006,17,1535657123912404,traffic light,0.19986,860.43,311.52,882.72,378.1,101.28
clip_sample_006,17,1535657123912404,traffic light,0.17904,1061.43,268.75,1090.95,332.8,101.28
clip_sample_006,17,1535657123912404,car,0.16651,641.34,417.9,687.61,464.75,101.28
clip_sample_006,17,1535657123912404,traffic light,0.15126,372.5,353.81,390.46,375.09,101.28
clip_sample_006,17,1535657123912404,car,0.12431,499.44,440.69,563.82,491.07,101.28
clip_sample_006,17,1535657123912404,truck,0.11402,641.34,417.9,687.61,464.75,101.28
clip_sample_006,17,1535657123912404,car,0.0989,571.86,441.15,622.42,471.78,101.28
clip_sample_006,17,1535657123912404,traffic light,0.09489,1079.22,339.48,1097.51,367.99,101.28
clip_sample_006,17,1535657123912404,traffic light,0.08897,369.62,351.84,388.83,376.1,101.28
clip_sample_006,17,1535657123912404,car,0.08463,589.36,444.52,625.83,469.54,101.28
clip_sample_006,17,1535657123912404,traffic light,0.05689,869.79,314.79,895.89,372.62,101.28
clip_sample_006,17,1535657123912404,traffic light,0.05601,857.96,316.83,875.69,382.97,101.28
clip_sample_006,17,1535657123912404,traffic light,0.05248,730.3,400.43,743.37,424.47,101.28
clip_sample_006,18,1535657124012404,car,0.91667,197.85,460.86,483.08,550.2,103.88
clip_sample_006,18,1535657124012404,car,0.88676,1121.99,438.34,1364.53,541.66,103.88
clip_sample_006,18,1535657124012404,car,0.85229,858.94,449.73,1269.4,581.6,103.88
clip_sample_006,18,1535657124012404,traffic light,0.38773,1061.86,268.84,1090.79,335.55,103.88
clip_sample_006,18,1535657124012404,traffic light,0.3362,1062.4,271.01,1093.14,332.71,103.88
clip_sample_006,18,1535657124012404,traffic light,0.29769,1031.65,271.9,1065.07,334.33,103.88
clip_sample_006,18,1535657124012404,car,0.28804,503.2,441.12,563.62,491.8,103.88
clip_sample_006,18,1535657124012404,traffic light,0.26279,372.79,353.44,390.46,374.37,103.88
clip_sample_006,18,1535657124012404,car,0.25731,640.42,418.23,688.41,464.95,103.88
clip_sample_006,18,1535657124012404,traffic light,0.24687,860.05,311.56,881.03,378.42,103.88
clip_sample_006,18,1535657124012404,truck,0.15981,640.42,418.23,688.41,464.95,103.88
clip_sample_006,18,1535657124012404,traffic light,0.1297,1076.03,338.79,1097.46,367.89,103.88
clip_sample_006,18,1535657124012404,traffic light,0.10108,858.48,316.37,876.82,383.74,103.88
clip_sample_006,18,1535657124012404,traffic light,0.10067,370.02,351.99,389.13,375.52,103.88
clip_sample_006,18,1535657124012404,car,0.1004,573.96,445.37,617.67,471.7,103.88
clip_sample_006,18,1535657124012404,car,0.09112,595.77,448.64,629.68,469.59,103.88
clip_sample_006,18,1535657124012404,car,0.08351,860.21,449.69,1267.86,582.78,103.88
clip_sample_006,18,1535657124012404,car,0.05721,613.36,451.8,638.75,469.13,103.88
clip_sample_006,18,1535657124012404,bus,0.05421,640.42,418.23,688.41,464.95,103.88
clip_sample_006,18,1535657124012404,person,0.05315,427.42,444.47,447.88,475.79,103.88
clip_sample_006,18,1535657124012404,traffic light,0.05143,730.74,401.34,742.1,423.81,103.88
clip_sample_006,19,1535657124112404,car,0.91817,160.11,462.26,434.69,551.29,96.32
clip_sample_006,19,1535657124112404,car,0.52418,927.41,441.94,1349.79,583.34,96.32
clip_sample_006,19,1535657124112404,car,0.39884,925.33,442.44,1349.04,582.09,96.32
clip_sample_006,19,1535657124112404,person,0.35541,865.13,422.57,889.52,497.3,96.32
clip_sample_006,19,1535657124112404,traffic light,0.3057,1062.7,271.36,1093.3,332.05,96.32
clip_sample_006,19,1535657124112404,traffic light,0.30375,1031.79,271.16,1064.95,333.28,96.32
clip_sample_006,19,1535657124112404,traffic light,0.27853,1061.71,268.99,1090.89,333.9,96.32
clip_sample_006,19,1535657124112404,traffic light,0.24109,1063.39,270.29,1095.42,367.79,96.32
clip_sample_006,19,1535657124112404,car,0.19536,585.77,447.68,626.03,470.16,96.32
clip_sample_006,19,1535657124112404,traffic light,0.18043,860.42,311.8,881.11,380.34,96.32
clip_sample_006,19,1535657124112404,car,0.17564,639.05,418.68,688.42,465.41,96.32
clip_sample_006,19,1535657124112404,traffic light,0.17347,372.43,353.8,390.51,375.2,96.32
clip_sample_006,19,1535657124112404,truck,0.16641,639.05,418.68,688.42,465.41,96.32
clip_sample_006,19,1535657124112404,car,0.16336,505.89,440.88,563.49,490.87,96.32
clip_sample_006,19,1535657124112404,car,0.15988,577.98,446.53,618.92,471.16,96.32
clip_sample_006,19,1535657124112404,traffic light,0.12376,1075.78,337.1,1099.69,368.81,96.32
clip_sample_006,19,1535657124112404,traffic light,0.09272,369.84,352.26,389.61,376.43,96.32
clip_sample_006,19,1535657124112404,traffic light,0.07668,858.47,317.15,876.0,383.05,96.32
clip_sample_006,19,1535657124112404,bus,0.06292,639.05,418.68,688.42,465.41,96.32
clip_sample_006,19,1535657124112404,traffic light,0.05958,868.0,314.76,895.29,373.6,96.32
clip_sample_006,20,1535657124162404,car,0.92932,141.28,462.59,425.38,551.41,94.86
clip_sample_006,20,1535657124162404,car,0.78423,968.15,441.88,1385.89,582.82,94.86
clip_sample_006,20,1535657124162404,traffic light,0.3863,1031.94,271.88,1065.35,334.23,94.86
clip_sample_006,20,1535657124162404,traffic light,0.35528,1062.79,271.24,1093.6,331.75,94.86
clip_sample_006,20,1535657124162404,car,0.30831,923.75,471.6,1017.34,538.31,94.86
clip_sample_006,20,1535657124162404,traffic light,0.2907,1061.95,268.99,1090.97,334.88,94.86
clip_sample_006,20,1535657124162404,traffic light,0.28532,860.19,312.14,881.45,375.06,94.86
clip_sample_006,20,1535657124162404,car,0.23574,584.34,447.9,625.47,470.82,94.86
clip_sample_006,20,1535657124162404,car,0.18819,577.1,447.68,620.9,471.72,94.86
clip_sample_006,20,1535657124162404,traffic light,0.15192,371.24,352.85,390.25,374.27,94.86
clip_sample_006,20,1535657124162404,truck,0.14894,637.03,419.21,687.61,465.55,94.86
clip_sample_006,20,1535657124162404,car,0.14532,637.03,419.21,687.61,465.55,94.86
clip_sample_006,20,1535657124162404,car,0.13338,925.69,467.39,1030.5,536.12,94.86
clip_sample_006,20,1535657124162404,traffic light,0.13161,1074.95,337.26,1097.94,368.14,94.86
clip_sample_006,20,1535657124162404,traffic light,0.12874,1063.4,269.98,1095.87,367.19,94.86
clip_sample_006,20,1535657124162404,traffic light,0.10798,858.24,317.4,876.85,383.11,94.86
clip_sample_006,20,1535657124162404,person,0.10666,864.99,424.53,888.4,498.1,94.86
clip_sample_006,20,1535657124162404,traffic light,0.10553,368.38,351.3,389.53,375.27,94.86
clip_sample_006,20,1535657124162404,person,0.10048,384.32,447.12,435.54,517.88,94.86
clip_sample_006,20,1535657124162404,car,0.08251,924.64,477.69,977.62,536.68,94.86
clip_sample_006,20,1535657124162404,person,0.06931,394.0,449.01,439.07,520.88,94.86
clip_sample_006,20,1535657124162404,traffic light,0.05838,865.99,313.44,895.22,372.64,94.86
clip_sample_006,20,1535657124162404,traffic light,0.05422,1034.68,267.58,1090.69,340.78,94.86
clip_sample_006,20,1535657124162404,bus,0.05381,637.03,419.21,687.61,465.55,94.86
clip_sample_006,21,1535657124262404,car,0.92734,104.84,464.65,396.47,552.16,91.71
clip_sample_006,21,1535657124262404,car,0.90065,1032.64,445.01,1462.83,581.58,91.71
clip_sample_006,21,1535657124262404,car,0.88741,868.67,442.79,1127.75,544.74,91.71
clip_sample_006,21,1535657124262404,traffic light,0.36068,1062.68,271.17,1094.06,333.07,91.71
clip_sample_006,21,1535657124262404,traffic light,0.32559,1032.14,271.1,1065.26,333.17,91.71
clip_sample_006,21,1535657124262404,person,0.28151,359.45,442.82,419.72,520.83,91.71
clip_sample_006,21,1535657124262404,car,0.25085,636.75,419.3,686.45,464.57,91.71
clip_sample_006,21,1535657124262404,traffic light,0.22544,859.51,311.98,880.41,379.75,91.71
clip_sample_006,21,1535657124262404,traffic light,0.21749,1063.53,270.07,1096.45,366.56,91.71
clip_sample_006,21,1535657124262404,traffic light,0.19886,1061.63,268.96,1091.18,334.79,91.71
clip_sample_006,21,1535657124262404,car,0.18987,572.24,446.12,622.19,472.04,91.71
clip_sample_006,21,1535657124262404,car,0.18648,583.54,446.48,626.96,470.57,91.71
clip_sample_006,21,1535657124262404,traffic light,0.14241,371.37,353.31,389.65,374.71,91.71
clip_sample_006,21,1535657124262404,car,0.1422,505.61,441.1,563.23,491.25,91.71
clip_sample_006,21,1535657124262404,traffic light,0.12761,1076.78,338.66,1098.66,367.78,91.71
clip_sample_006,21,1535657124262404,truck,0.12464,636.75,419.3,686.45,464.57,91.71
clip_sample_006,21,1535657124262404,traffic light,0.1094,368.1,352.03,389.22,375.82,91.71
clip_sample_006,21,1535657124262404,traffic light,0.1011,857.7,319.49,876.76,382.73,91.71
clip_sample_006,21,1535657124262404,person,0.07254,359.49,439.36,392.14,490.11,91.71
clip_sample_006,21,1535657124262404,bus,0.0526,636.75,419.3,686.45,464.57,91.71
clip_sample_006,21,1535657124262404,traffic light,0.05228,872.59,315.31,896.11,372.12,91.71
