clip,frame_number,timestamp,class,confidence,x1,y1,x2,y2,inference_time_ms,cache_key
clip_sample_011,3,1542800851112460,person,0.30843,1032.08,538.21,1059.88,627.22,93.61,eea4da5f52a1455a7ce47fc0bb2d1d653dafba2ccd910f1174c20f27dd465aae
clip_sample_011,3,1542800851112460,person,0.20157,1106.47,554.72,1141.27,654.84,93.61,eea4da5f52a1455a7ce47fc0bb2d1d653dafba2ccd910f1174c20f27dd465aae
clip_sample_011,3,1542800851112460,person,0.08897,967.28,498.41,983.14,562.71,93.61,eea4da5f52a1455a7ce47fc0bb2d1d653dafba2ccd910f1174c20f27dd465aae
clip_sample_011,3,1542800851112460,car,0.08331,0.0,550.8,16.9,609.59,93.61,eea4da5f52a1455a7ce47fc0bb2d1d653dafba2ccd910f1174c20f27dd465aae
clip_sample_011,3,1542800851112460,person,0.0766,966.65,500.77,983.34,562.85,93.61,eea4da5f52a1455a7ce47fc0bb2d1d653dafba2ccd910f1174c20f27dd465aae
clip_sample_011,3,1542800851112460,traffic light,0.07151,1099.98,470.19,1140.62,557.72,93.61,eea4da5f52a1455a7ce47fc0bb2d1d653dafba2ccd910f1174c20f27dd465aae
clip_sample_011,3,1542800851112460,car,0.06711,244.97,537.61,325.93,611.8,93.61,eea4da5f52a1455a7ce47fc0bb2d1d653dafba2ccd910f1174c20f27dd465aae
clip_sample_011,3,1542800851112460,car,0.06708,1390.51,524.2,1438.74,599.61,93.61,eea4da5f52a1455a7ce47fc0bb2d1d653dafba2ccd910f1174c20f27dd465aae
clip_sample_011,3,1542800851112460,truck,0.05429,1269.64,514.54,1424.98,602.43,93.61,eea4da5f52a1455a7ce47fc0bb2d1d653dafba2ccd910f1174c20f27dd465aae
clip_sample_011,4,1542800851162460,car,0.87875,292.17,476.49,777.79,818.08,91.97,4078b525d43a662cc4a5bb4224fb25f2645d7d9ec8486392e31bfdc98ce5ec38
clip_sample_011,4,1542800851162460,person,0.49425,1035.4,535.41,1062.26,627.67,91.97,4078b525d43a662cc4a5bb4224fb25f2645d7d9ec8486392e31bfdc98ce5ec38
clip_sample_011,4,1542800851162460,car,0.485,77.2,493.72,254.46,625.64,91.97,4078b525d43a662cc4a5bb4224fb25f2645d7d9ec8486392e31bfdc98ce5ec38
clip_sample_011,4,1542800851162460,person,0.39666,1110.08,556.68,1144.39,656.26,91.97,4078b525d43a662cc4a5bb4224fb25f2645d7d9ec8486392e31bfdc98ce5ec38
clip_sample_011,4,1542800851162460,person,0.26028,1365.49,558.83,1412.19,651.48,91.97,4078b525d43a662cc4a5bb4224fb25f2645d7d9ec8486392e31bfdc98ce5ec38
clip_sample_011,4,1542800851162460,car,0.14906,1.93,486.18,254.04,624.89,91.97,4078b525d43a662cc4a5bb4224fb25f2645d7d9ec8486392e31bfdc98ce5ec38
clip_sample_011,4,1542800851162460,car,0.11283,252.87,550.0,359.22,614.49,91.97,4078b525d43a662cc4a5bb4224fb25f2645d7d9ec8486392e31bfdc98ce5ec38
clip_sample_011,4,1542800851162460,person,0.10456,964.5,496.39,982.19,560.98,91.97,4078b525d43a662cc4a5bb4224fb25f2645d7d9ec8486392e31bfdc98ce5ec38
clip_sample_011,4,1542800851162460,traffic light,0.0751,1101.35,470.41,1140.87,556.04,91.97,4078b525d43a662cc4a5bb4224fb25f2645d7d9ec8486392e31bfdc98ce5ec38
clip_sample_011,4,1542800851162460,truck,0.067,1268.41,512.13,1421.64,600.69,91.97,4078b525d43a662cc4a5bb4224fb25f2645d7d9ec8486392e31bfdc98ce5ec38
clip_sample_011,4,1542800851162460,car,0.06397,254.3,564.09,315.94,610.52,91.97,4078b525d43a662cc4a5bb4224fb25f2645d7d9ec8486392e31bfdc98ce5ec38
clip_sample_011,4,1542800851162460,car,0.05139,249.92,563.79,317.01,613.84,91.97,4078b525d43a662cc4a5bb4224fb25f2645d7d9ec8486392e31bfdc98ce5ec38
clip_sample_011,5,1542800851262460,car,0.92111,263.86,476.44,760.97,806.42,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,5,1542800851262460,person,0.46181,1115.43,554.3,1154.14,653.53,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,5,1542800851262460,person,0.38868,1044.87,542.85,1070.8,631.03,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,5,1542800851262460,car,0.3148,727.39,540.88,776.97,637.87,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,5,1542800851262460,car,0.2794,3.56,488.53,264.21,624.15,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,5,1542800851262460,person,0.25277,743.1,542.94,778.03,635.33,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,5,1542800851262460,person,0.23185,953.0,494.84,977.84,559.33,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,5,1542800851262460,person,0.21014,1379.92,552.27,1422.97,647.46,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,5,1542800851262460,car,0.16719,104.39,492.46,263.21,622.55,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,5,1542800851262460,car,0.1604,257.19,552.89,322.57,612.96,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,5,1542800851262460,car,0.12049,0.0,486.09,129.27,621.13,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,5,1542800851262460,traffic light,0.07123,1102.78,462.61,1143.39,554.08,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,5,1542800851262460,car,0.05747,0.33,485.89,260.32,623.73,89.83,ceb5140b37238822cf303e810a8eb6cac9a971ad19d8455165e6da6b8b8f24f2
clip_sample_011,6,1542800851362477,car,0.89908,231.91,477.84,738.9,816.59,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,car,0.64206,1.69,486.15,251.6,626.8,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,person,0.51338,1049.68,540.82,1075.41,637.32,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,person,0.48529,742.31,541.84,776.41,634.52,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,person,0.34035,1119.01,569.41,1164.76,650.31,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,person,0.1995,948.9,493.42,975.9,556.85,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,person,0.10961,1120.62,544.36,1166.74,649.78,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,traffic light,0.09833,633.28,451.01,684.37,493.76,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,traffic light,0.0963,637.69,447.92,682.97,490.92,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,person,0.09499,737.86,541.08,773.69,634.5,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,person,0.08532,1404.21,543.36,1431.79,642.17,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,truck,0.07071,1274.51,506.92,1413.6,595.01,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,traffic light,0.06718,1106.78,467.73,1142.45,551.01,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,traffic light,0.06521,632.57,450.58,671.14,491.36,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,car,0.05931,1049.44,543.01,1166.84,641.22,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,traffic light,0.05893,1117.82,456.18,1145.46,549.19,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,6,1542800851362477,person,0.05742,1406.97,543.89,1435.8,642.09,95.23,ea994505d968454e6de6fafc0094041b1a120d76b8c4631f53470657eb20e8d8
clip_sample_011,7,1542800851412460,car,0.87458,214.65,477.45,726.75,808.58,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,person,0.54148,1128.31,557.03,1168.95,647.86,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,person,0.38331,746.84,542.67,775.27,635.01,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,person,0.36424,746.24,541.81,776.05,635.21,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,car,0.22579,49.17,488.09,227.64,622.17,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,person,0.19657,1054.72,536.92,1082.48,637.19,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,car,0.16449,0.69,485.16,226.32,623.75,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,person,0.16059,1407.46,508.53,1443.71,637.82,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,person,0.14522,1407.56,510.89,1444.54,630.52,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,person,0.14394,1408.39,513.58,1440.21,634.4,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,traffic light,0.1188,1107.62,459.94,1141.39,550.83,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,person,0.09774,1057.14,539.43,1076.03,587.96,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,person,0.09674,949.46,490.68,973.65,554.1,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,car,0.08531,1490.96,561.07,1535.7,594.39,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,car,0.07837,0.0,483.62,229.43,622.46,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,car,0.0652,101.52,520.94,224.17,620.11,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,person,0.06235,947.23,493.69,968.61,554.2,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,traffic light,0.05822,1057.14,539.43,1076.03,587.96,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,traffic light,0.05617,631.32,450.13,671.11,491.99,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,traffic light,0.05487,632.41,450.47,683.43,494.13,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,traffic light,0.05435,638.55,446.21,682.12,491.33,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,person,0.05125,713.85,537.7,744.53,606.15,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,7,1542800851412460,traffic light,0.05092,630.96,447.22,680.77,489.76,93.3,103e18eabf6624a9d6dcb3c130efd19af82109fd215184ca31b54c3f677626b8
clip_sample_011,8,1542800851512534,car,0.91949,181.25,477.74,701.63,825.03,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,car,0.68355,29.35,485.74,216.8,627.99,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,person,0.50944,745.96,540.36,776.35,635.7,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,person,0.44736,1058.32,533.85,1086.69,620.75,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,car,0.31359,0.86,481.46,217.13,626.61,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,person,0.29155,698.23,534.75,732.02,634.07,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,person,0.26133,1469.7,530.97,1503.13,595.66,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,person,0.23496,1137.43,552.5,1172.92,643.92,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,person,0.1844,1034.19,504.92,1056.31,539.14,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,person,0.16491,1425.46,531.55,1458.67,635.27,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,traffic light,0.13745,646.73,443.33,681.06,494.66,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,person,0.1285,743.07,539.58,772.01,637.64,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,person,0.12657,705.32,534.57,742.96,635.88,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,car,0.12511,645.49,511.38,710.2,571.4,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,car,0.12375,1503.79,557.46,1539.66,585.92,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,car,0.1158,646.89,512.79,712.66,569.54,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,traffic light,0.10807,1109.95,451.08,1147.84,544.48,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,person,0.10202,1403.01,532.63,1423.32,589.06,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,traffic light,0.09133,635.02,443.52,680.89,503.95,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,traffic light,0.07819,632.64,444.35,667.19,492.16,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,car,0.0709,1504.91,556.69,1538.77,583.08,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,traffic light,0.06709,631.49,447.86,660.94,496.35,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,8,1542800851512534,car,0.05264,644.59,510.16,731.42,630.85,93.97,059e287f6cfcb2a364d95e8a6f2cd133ef4158c9164283305d1d95a2ead5f1b6
clip_sample_011,9,1542800851612460,car,0.92156,142.29,472.65,682.89,803.3,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,person,0.65738,748.61,537.79,782.15,626.12,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,car,0.60493,1.68,478.97,207.61,625.84,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,person,0.54093,694.93,537.12,732.38,631.61,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,person,0.40217,1149.12,546.98,1188.51,641.04,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,person,0.37746,1431.45,537.09,1469.83,638.32,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,car,0.35263,1163.07,582.19,1290.45,635.15,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,car,0.33233,1506.22,549.98,1546.22,581.09,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,person,0.24968,1072.24,530.84,1094.36,593.54,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,car,0.19436,619.84,511.22,714.51,582.13,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,car,0.16495,1160.54,557.6,1307.53,635.0,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,person,0.14474,1037.27,497.4,1056.88,530.15,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,person,0.09931,1067.82,531.08,1098.41,618.86,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,person,0.09751,1469.17,524.76,1499.29,586.95,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,person,0.08041,1467.03,523.66,1501.0,603.89,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,person,0.07467,1420.1,512.05,1442.1,584.24,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,car,0.06101,617.72,505.18,731.65,592.12,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,9,1542800851612460,person,0.05124,1064.41,531.79,1109.24,629.61,92.77,81c552314de3c3e564f693b0be14457fbe76ead112a6958c907c048c511f78d8
clip_sample_011,10,1542800851662460,car,0.92095,124.82,473.51,668.84,813.43,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,car,0.64412,1.96,478.39,194.94,622.99,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,person,0.5945,749.14,537.91,780.02,625.69,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,car,0.35184,1505.48,546.22,1549.42,579.25,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,person,0.25259,1436.21,523.72,1485.79,635.06,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,traffic light,0.23815,629.69,437.38,676.87,489.76,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,person,0.19973,1440.01,527.9,1483.21,634.72,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,person,0.18339,1422.01,513.93,1444.7,581.53,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,person,0.1706,1153.29,536.29,1192.57,640.74,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,car,0.16109,605.57,507.33,722.43,566.22,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,person,0.13782,695.48,531.84,731.44,630.65,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,person,0.12026,1419.57,520.59,1439.89,580.87,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,car,0.10435,606.16,504.24,735.25,588.8,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,traffic light,0.08988,1113.8,443.45,1151.31,532.92,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,person,0.07068,1033.63,498.55,1057.71,529.41,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,10,1542800851662460,traffic light,0.06968,1125.82,439.72,1154.51,526.52,103.13,d05bb6ed211808d2e6fc2251596a2214378224512d10e487072d2ca5ed5001da
clip_sample_011,11,1542800851762460,car,0.92375,87.32,470.57,631.76,819.56,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.69933,749.37,531.52,782.29,624.09,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,car,0.5921,0.64,474.59,171.93,624.2,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.54796,629.52,541.83,689.46,695.14,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.33783,1084.41,517.61,1108.95,602.18,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,car,0.31119,1500.21,542.9,1554.54,575.97,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.30396,1168.1,541.83,1200.35,634.28,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.29919,696.46,530.38,731.71,628.38,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.29313,80.65,597.4,371.29,896.16,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.27755,1457.89,518.84,1494.38,628.84,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.26976,1422.19,510.73,1448.1,577.86,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.21542,1459.94,517.03,1505.0,629.84,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.10843,81.73,589.42,367.9,898.15,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.10604,704.94,521.78,742.09,629.62,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,traffic light,0.09556,1124.56,441.8,1155.49,517.08,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,traffic light,0.07568,1117.64,441.09,1156.05,533.58,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.07565,1168.37,541.93,1202.64,635.45,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.06197,1418.98,513.44,1444.53,576.29,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,car,0.06021,572.8,497.83,727.0,578.2,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.05977,1040.09,489.83,1059.06,524.04,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.05974,1451.11,521.04,1500.3,633.07,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,umbrella,0.0552,617.41,504.33,719.54,544.83,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,tv,0.05075,1319.44,314.85,1429.25,377.13,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,person,0.05072,1363.53,550.9,1378.47,575.83,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,11,1542800851762460,traffic light,0.05038,645.92,430.58,678.46,497.94,98.58,f919374b508a7df808d524c4fe916b87b52a5fe09c80a63f06c103b641238ad8
clip_sample_011,12,1542800851862460,car,0.90687,38.87,468.45,597.95,829.67,91.87,434feccbdd9b818aa62e32765e5a172c453c78c2ad8242303b15e6629d419e20
clip_sample_011,12,1542800851862460,person,0.70641,749.81,527.06,783.85,627.49,91.87,434feccbdd9b818aa62e32765e5a172c453c78c2ad8242303b15e6629d419e20
clip_sample_011,12,1542800851862460,person,0.65221,640.34,532.1,692.98,688.62,91.87,434feccbdd9b818aa62e32765e5a172c453c78c2ad8242303b15e6629d419e20
